"playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","decade","duration_sec"
"edm",0.652,0.971,9,-5.169,1,0.0633,0.0139,0.136,0.0509,0.359,124.955,"2010s",204.125
"r&b",0.64,0.574,8,-8.886,1,0.153,0.516,5.98e-06,0.0925,0.655,149.973,"2010s",217.773
"rock",0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,"1990s",232.453
"latin",0.393,0.911,4,-7.16,0,0.0534,0.0431,0,0.932,0.499,180.949,"1990s",244.507
"rock",0.532,0.943,7,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,"2000s",294.8
"rock",0.515,0.864,2,-5.384,1,0.0478,0.00182,7.32e-05,0.108,0.232,153.966,"2000s",283.16
"rock",0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,"1990s",223.747
"latin",0.476,0.388,4,-8.778,1,0.0354,0.68,0,0.0889,0.523,139.291,"1990s",227.093
"rock",0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,"1990s",200.493
"edm",0.743,0.71,5,-6.85,1,0.0454,0.0369,0,0.0923,0.499,128.016,"2010s",202.969
"latin",0.699,0.544,9,-9.901,0,0.0544,0.0112,0,0.0605,0.829,91.938,"2010s",188.742
"latin",0.554,0.191,5,-9.902,1,0.0736,0.774,0,0.117,0.281,70.956,"2010s",220.075
"r&b",0.697,0.445,5,-7.081,1,0.0638,0.263,0.00274,0.133,0.396,119.943,"2000s",296.107
"r&b",0.513,0.699,1,-6.903,0,0.284,0.287,0,0.118,0.306,173.845,"2010s",185.747
"r&b",0.772,0.366,5,-10.236,1,0.0841,0.287,0,0.117,0.471,96.993,"2000s",294.4
"r&b",0.856,0.58,10,-8.6,0,0.0338,0.0422,0.000156,0.0664,0.88,118.974,"2000s",209.293
"r&b",0.789,0.513,8,-9.193,1,0.109,0.072,0.00175,0.181,0.547,92.981,"2000s",209.387
"r&b",0.544,0.516,0,-6.363,1,0.0348,0.343,0,0.198,0.325,94.87,"2010s",214.587
"r&b",0.549,0.143,4,-12.793,0,0.0296,0.81,7.45e-05,0.112,0.189,121.871,"2000s",268.8
"r&b",0.757,0.458,3,-5.365,0,0.155,0.0367,2.96e-05,0.0931,0.731,90.997,"2000s",206.467
"r&b",0.977,0.498,7,-5.878,1,0.124,0.269,0.000172,0.0802,0.616,115.009,"2000s",232.16
"r&b",0.691,0.472,9,-10.168,0,0.196,0.284,1.78e-05,0.101,0.291,95.83,"2000s",209.853
"r&b",0.657,0.512,10,-7.157,0,0.0472,0.416,1.24e-06,0.139,0.609,99.961,"2000s",271.387
"r&b",0.652,0.604,9,-8.766,0,0.227,0.111,1.01e-05,0.0409,0.675,170.003,"2000s",249.96
"edm",0.681,0.761,2,-4.776,1,0.0591,0.0357,1.53e-06,0.119,0.551,114.987,"2010s",229.407
"edm",0.753,0.718,4,-4.376,1,0.0477,0.0363,0,0.116,0.426,107.982,"2010s",168.516
"latin",0.705,0.634,7,-8.256,0,0.0521,0.00476,1.09e-05,0.142,0.203,126.015,"2010s",188.297
"latin",0.687,0.844,6,-2.38,0,0.166,0.276,0,0.217,0.61,170.02,"2010s",214.676
"latin",0.776,0.758,9,-6.08,1,0.115,0.15,0,0.0542,0.581,112.979,"2010s",242.649
"rock",0.842,0.682,6,-11.222,1,0.036,0.0768,0.00367,0.0629,0.965,128.38,"2010s",274.507
"pop",0.73,0.493,7,-7.656,1,0.0419,0.201,7.11e-05,0.0562,0.374,105.036,"2010s",167.228
"edm",0.538,0.977,6,-3.46,0,0.0545,0.0111,0.637,0.122,0.0808,128.001,"2010s",192.533
"pop",0.638,0.875,0,-4.366,1,0.15,0.469,0,0.319,0.572,109.839,"2010s",214.038
"pop",0.591,0.792,2,-6.823,1,0.0369,0.00069,0.00967,0.0687,0.234,117.99,"2010s",255.277
"latin",0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,"1980s",275.533
"rock",0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,"1980s",275.533
"rock",0.36,0.83,11,-5.207,0,0.0495,0.00071,0,0.0937,0.27,78.161,"2010s",252.845
"edm",0.649,0.936,1,-3.542,1,0.045,0.00599,0.0141,0.379,0.482,128.01,"2010s",212.542
"edm",0.529,0.88,7,-4.278,1,0.0584,0.000383,0.00144,0.529,0.243,127.966,"2010s",206.25
"edm",0.51,0.717,4,-2.806,0,0.0398,0.00656,0,0.0862,0.166,127.945,"2010s",193.042
"rock",0.509,0.933,11,-4.591,0,0.0547,0.00147,0.00345,0.352,0.58,157.971,"2010s",200.41
"rap",0.468,0.606,1,-6.265,0,0.138,0.21,0,0.221,0.54,133.352,"2010s",168.49
"latin",0.747,0.717,2,-6.571,0,0.0431,0.0837,2.01e-06,0.122,0.739,105.036,"2010s",208
"pop",0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,"2010s",227.067
"rock",0.644,0.748,4,-7.241,0,0.0291,0.394,0.91,0.358,0.732,120.007,"2010s",183.633
"pop",0.213,0.693,5,-4.868,1,0.0492,0.615,0.000108,0.192,0.134,165.571,"2010s",240
"edm",0.551,0.973,5,-5.175,0,0.0368,4.08e-05,0.885,0.0979,0.411,150.001,"2010s",182.5
"edm",0.795,0.877,9,-5.394,0,0.0526,0.00165,0.919,0.0881,0.658,128.018,"2010s",254.999
"pop",0.691,0.94,7,-5.837,1,0.0312,0.36,0.827,0.258,0.706,120.713,"2000s",245.16
"rap",0.63,0.671,6,-6.659,0,0.256,0.363,0,0.113,0.333,89.921,"2010s",174.333
"rock",0.293,0.91,7,-5.752,1,0.0586,4.12e-05,0.555,0.278,0.35,84.491,"2010s",262.427
"rock",0.491,0.747,5,-3.517,1,0.0384,0.00152,0.483,0.0739,0.603,128.997,"2000s",215.827
"rock",0.381,0.941,5,-4.91,1,0.0624,5.08e-05,0.523,0.0708,0.382,120.533,"2000s",251.333
"rock",0.247,0.975,11,-2.52,0,0.0522,0.000368,0.645,0.36,0.702,141.916,"2000s",184.133
"rock",0.189,0.893,7,-3.107,1,0.0445,3.64e-05,0.539,0.183,0.599,198.468,"2010s",217.693
"pop",0.725,0.685,0,-5.292,1,0.0938,0.00423,0,0.0552,0.612,109.952,"2010s",220.088
"pop",0.604,0.733,2,-5.788,1,0.0348,0.105,0,0.25,0.399,124.885,"2010s",270.904
"pop",0.625,0.728,2,-5.486,1,0.03,0.0097,0,0.101,0.101,96.009,"2010s",198.368
"pop",0.49,0.607,2,-7.003,1,0.0252,0.122,0.0538,0.0841,0.377,95.986,"2010s",190.427
"rap",0.705,0.89,6,-4.73,0,0.329,0.0137,0,0.0758,0.653,169.917,"1990s",233.907
"r&b",0.629,0.518,11,-13.237,1,0.0352,0.00662,0,0.0534,0.632,92.042,"1990s",297.52
"rap",0.259,0.76,4,-5.029,1,0.0709,0.0354,0,0.174,0.232,171.777,"2010s",252
"rap",0.406,0.294,0,-14.574,1,0.0693,0.612,0.918,0.429,0.386,65.553,"2010s",179.5
"rock",0.597,0.823,9,-6.138,0,0.0378,0.00964,0.000378,0.139,0.374,129.431,"1980s",197.587
"rock",0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,"1980s",180.518
"rock",0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,"2010s",184.587
"rock",0.682,0.954,9,-4.951,1,0.0625,0.00712,4.04e-05,0.052,0.928,115.473,"2010s",220.16
"rock",0.449,0.942,9,-4.23,1,0.108,0.0493,0.00565,0.273,0.356,137.557,"2000s",205.427
"rap",0.283,0.782,7,-6.243,0,0.122,0.0189,0.0238,0.0994,0.0807,150.306,"2010s",202.4
"rap",0.472,0.605,8,-4.437,1,0.134,0.0311,0.0308,0.101,0.212,128.375,"2010s",268
"pop",0.544,0.679,7,-8.695,1,0.0791,0.229,0.000169,0.508,0.416,118.907,"2010s",231.599
"latin",0.626,0.865,6,-7.754,0,0.0492,0.0365,0.0207,0.129,0.17,124.025,"2010s",205.161
"r&b",0.722,0.772,11,-5.71,1,0.0458,0.154,0,0.337,0.687,102.009,"2010s",196.471
"r&b",0.612,0.687,0,-7.093,1,0.182,0.279,0,0.209,0.305,99.939,"2010s",222.101
"pop",0.64,0.609,11,-7.955,1,0.0675,0.633,4.37e-05,0.112,0.342,86.087,"2010s",205.576
"r&b",0.546,0.299,5,-14.999,1,0.0386,0.668,0.109,0.111,0.789,115.464,"2010s",235.58
"r&b",0.492,0.483,11,-13.289,0,0.0311,0.208,0.106,0.376,0.528,129.504,"2000s",261.413
"rock",0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.219,0.471,173.241,"2000s",233.947
"rock",0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,"1980s",233.96
"rock",0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,"1980s",291.373
"rock",0.288,0.864,4,-6.762,0,0.0673,0.0172,0.0567,0.541,0.621,162.233,"2000s",250.947
"rock",0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,"1980s",250.973
"r&b",0.721,0.788,3,-6.759,0,0.216,0.0546,0,0.485,0.649,91.522,"2000s",234.133
"rock",0.621,0.474,0,-12.238,1,0.041,0.244,0.00948,0.166,0.306,94.036,"2010s",222.128
"r&b",0.851,0.789,11,-3.812,1,0.0675,0.0848,0,0.18,0.955,119.989,"2010s",226.08
"pop",0.382,0.657,10,-4.867,1,0.0329,0.11,0.00037,0.103,0.372,182.141,"2010s",263.453
"pop",0.459,0.238,9,-8.049,1,0.034,0.89,0,0.0948,0.163,69.456,"2010s",221.986
"latin",0.433,0.745,8,-4.632,1,0.0377,0.221,0,0.0981,0.588,95.472,"2010s",193.447
"edm",0.647,0.827,8,-4.163,1,0.0519,0.0158,0.000208,0.429,0.573,102.017,"2010s",217.981
"r&b",0.79,0.443,7,-9.469,1,0.266,0.183,0.272,0.0781,0.615,90.487,"2010s",284.432
"r&b",0.488,0.515,8,-12.062,1,0.181,0.596,0.0313,0.196,0.49,135.029,"2010s",233.047
"r&b",0.459,0.7,1,-8.922,0,0.0305,0.00217,2.35e-05,0.108,0.241,99.941,"2010s",204
"latin",0.763,0.876,9,-4.452,1,0.0498,0.0177,7.6e-05,0.0279,0.946,119.933,"2010s",210.013
"pop",0.487,0.453,5,-13.697,1,0.0284,0.119,0.859,0.0915,0.44,147.347,"2010s",207.28
"r&b",0.704,0.949,4,-1.163,0,0.0378,0.553,0,0.363,0.899,94.966,"2010s",273.16
"rock",0.449,0.973,7,-4.609,1,0.184,0.0162,1.63e-06,0.0828,0.366,195.97,"2010s",217.944
"edm",0.682,0.842,6,-4.715,1,0.0387,0.0555,0.0263,0.0877,0.175,99.995,"2010s",238.625
"rap",0.823,0.255,6,-18.776,0,0.104,0.937,0.824,0.707,0.446,104.991,"2010s",173.868
"latin",0.84,0.899,5,-8.179,1,0.0593,0.363,0,0.0167,0.971,130.942,"1990s",212.373
"pop",0.755,0.751,8,-4.034,1,0.0748,0.0635,0,0.0812,0.491,102.002,"2010s",183.587
"rock",0.699,0.655,7,-5.179,1,0.0412,0.419,0,0.449,0.919,128.644,"2000s",183.76
"rock",0.505,0.836,2,-6.197,1,0.0389,0.00963,0,0.161,0.684,146.108,"2000s",279.28
"pop",0.79,0.853,11,-4.564,0,0.0665,0.00116,4.23e-05,0.329,0.713,124.998,"2010s",199.874
"edm",0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,"2010s",185.625
"edm",0.511,0.83,7,-4.504,0,0.0606,0.0429,3.05e-06,0.342,0.355,128.038,"2010s",185.625
"latin",0.681,0.577,7,-9.602,1,0.0632,0.0189,1.05e-05,0.102,0.37,175.94,"2010s",199.389
"pop",0.614,0.703,10,-6.283,1,0.0329,0.371,0,0.129,0.224,137.978,"2010s",251.48
"r&b",0.616,0.663,6,-5.056,0,0.0403,0.0988,0,0.161,0.184,94.02,"2010s",223.592
"latin",0.877,0.648,11,-9.055,0,0.137,0.0445,0,0.0971,0.836,119.992,"2000s",240.133
"latin",0.861,0.761,7,-4.249,1,0.217,0.114,0.000219,0.202,0.936,130.061,"2010s",195.573
"latin",0.705,0.8,5,-8.332,1,0.123,0.0474,1.5e-06,0.448,0.48,156.109,"2010s",192.307
"latin",0.815,0.826,5,-5.217,1,0.155,0.283,0,0.256,0.737,95.031,"2000s",183.053
"latin",0.846,0.905,6,-3.686,0,0.0588,0.139,1.01e-05,0.228,0.843,95.018,"2000s",175.533
"latin",0.845,0.907,6,-3.678,0,0.0578,0.144,9.85e-06,0.146,0.852,95.021,"2000s",171.493
"latin",0.776,0.857,11,-5.824,0,0.0598,0.29,4.47e-06,0.125,0.552,95.02,"2000s",254.027
"latin",0.736,0.848,5,-5.242,1,0.102,0.278,0,0.0854,0.69,94.959,"2000s",184.467
"latin",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,"2000s",182.307
"pop",0.715,0.88,7,-2.94,1,0.0685,0.00373,0,0.104,0.669,115.012,"2010s",200.913
"edm",0.682,0.936,10,-3.934,0,0.0578,0.00325,0.00555,0.237,0.207,128.023,"2010s",230.156
"rap",0.755,0.502,5,-9.08,0,0.0655,0.307,0,0.105,0.6,149.919,"2010s",198.125
"rap",0.643,0.694,3,-6.297,0,0.0466,0.278,0,0.236,0.521,129.054,"2010s",182.907
"latin",0.724,0.605,7,-8.14,0,0.0544,0.0626,0,0.108,0.52,140.091,"2010s",221.571
"latin",0.793,0.846,7,-3.195,1,0.0313,0.311,0.000801,0.0578,0.949,130.034,"2010s",221.702
"r&b",0.669,0.511,1,-5.499,1,0.101,0.0508,0.00483,0.0982,0.406,76.016,"2010s",198.413
"latin",0.789,0.784,2,-5.736,0,0.0372,0.117,0.000307,0.26,0.774,117.996,"2010s",174.993
"r&b",0.874,0.786,9,-5.723,1,0.186,0.114,0,0.108,0.688,108.944,"2010s",172.945
"r&b",0.72,0.316,8,-12.532,0,0.0414,0.803,0.00016,0.154,0.442,98.925,"2010s",192.92
"pop",0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,"2010s",235.497
"latin",0.826,0.745,11,-3.615,1,0.0415,0.0187,0.0237,0.163,0.605,121.002,"2010s",237.16
"rap",0.925,0.744,0,-5.79,1,0.367,0.0644,0,0.0888,0.656,93.02,"2000s",243.227
"rap",0.925,0.748,11,-5.572,0,0.278,0.0484,0,0.101,0.615,92.978,"2000s",243.027
"edm",0.839,0.907,1,-2.254,1,0.0788,0.0339,5.88e-06,0.0849,0.714,128.028,"2010s",250.313
"edm",0.638,0.547,1,-16.105,0,0.0433,0.000412,0.285,0.0854,0.0393,127.996,"2010s",273.809
"latin",0.798,0.905,11,-4.772,0,0.086,0.245,3.21e-06,0.0799,0.582,96.017,"2010s",257.427
"rap",0.866,0.719,6,-4.102,0,0.176,0.382,0,0.236,0.537,128.037,"2010s",220.333
"latin",0.84,0.706,8,-8.413,1,0.134,0.444,0.00172,0.327,0.841,91.043,"2010s",271.987
"latin",0.614,0.702,6,-6.081,0,0.0378,0.245,4.63e-06,0.269,0.773,169.966,"2010s",250.547
"latin",0.74,0.65,8,-5.849,0,0.136,0.0585,0,0.0793,0.808,172.081,"2010s",269.24
"latin",0.738,0.726,8,-5.318,0,0.0735,0.0627,0,0.288,0.836,171.962,"2010s",274.027
"latin",0.602,0.919,6,-4.878,1,0.0448,0.0532,0,0.314,0.956,124.99,"2010s",215.2
"latin",0.638,0.731,2,-6.211,0,0.0596,0.224,0,0.155,0.456,172.11,"2010s",227.12
"latin",0.824,0.85,0,-3.614,0,0.0521,0.0442,2.53e-06,0.111,0.769,96.005,"2010s",225
"latin",0.713,0.706,8,-5.335,0,0.0624,0.251,6.56e-05,0.307,0.948,176.079,"2010s",267.773
"latin",0.717,0.636,6,-6.604,0,0.0356,0.263,0,0.328,0.675,89.978,"2010s",249.827
"latin",0.75,0.636,11,-7.485,1,0.059,0.141,0,0.319,0.639,89.994,"2010s",251.133
"latin",0.647,0.876,8,-5.065,1,0.0463,0.283,1.96e-06,0.235,0.784,82.987,"2010s",218.013
"latin",0.839,0.75,5,-2.985,1,0.127,0.293,0,0.446,0.592,93.974,"2010s",228.48
"latin",0.743,0.893,0,-4.713,1,0.0533,0.185,0,0.0941,0.96,167.922,"2010s",250.227
"latin",0.789,0.761,2,-4.023,1,0.104,0.239,0,0.239,0.583,94.052,"2010s",212
"latin",0.746,0.746,5,-5.046,0,0.102,0.152,0,0.274,0.733,175.965,"2010s",243.227
"latin",0.718,0.711,8,-5.746,0,0.11,0.157,5.54e-05,0.1,0.92,173.916,"2010s",226.413
"latin",0.742,0.893,10,-2.671,1,0.117,0.115,6.67e-05,0.125,0.777,177.879,"2010s",209.427
"latin",0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,"2010s",265.747
"latin",0.825,0.807,6,-5.753,1,0.0949,0.0732,4.79e-06,0.138,0.816,103.053,"2010s",218.827
"latin",0.845,0.813,4,-2.979,0,0.077,0.111,0.00241,0.174,0.586,90.98,"2010s",198.32
"latin",0.73,0.809,5,-6.406,0,0.0876,0.208,0.0013,0.0804,0.825,101.965,"2010s",171.093
"pop",0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,"2010s",242.573
"latin",0.738,0.865,8,-5.468,0,0.091,0.367,4.91e-06,0.102,0.892,177.944,"2010s",206.267
"latin",0.618,0.836,9,-3.362,1,0.379,0.0474,0,0.172,0.54,212.058,"2010s",181.733
"latin",0.684,0.94,11,-3.01,0,0.0786,0.00187,2.21e-06,0.397,0.497,112.008,"2010s",218.973
"latin",0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,"2010s",189.44
"pop",0.759,0.716,11,-6.36,0,0.0818,0.0223,0,0.231,0.469,105.009,"2010s",209.733
"latin",0.45,0.842,0,-3.602,1,0.102,0.0171,0,0.377,0.885,172.069,"2010s",187.333
"pop",0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,"2010s",200.667
"latin",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,"2010s",250.84
"rap",0.74,0.698,6,-3.838,0,0.0388,0.215,0,0.116,0.529,139.99,"2010s",270.4
"latin",0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,"2010s",202.347
"rap",0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,"2010s",222.347
"latin",0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.065,"2010s",205.6
"rap",0.716,0.461,3,-9.455,0,0.0614,0.545,0,0.102,0.535,121.99,"2010s",243.56
"latin",0.889,0.853,9,-4.26,1,0.241,0.154,0.000107,0.205,0.922,93.022,"2010s",201.28
"rap",0.627,0.675,5,-7.125,0,0.213,0.125,0,0.0784,0.961,79.31,"2010s",277.107
"rap",0.785,0.792,9,-4.695,0,0.0641,0.0104,0,0.104,0.528,155.036,"2010s",249.6
"latin",0.746,0.617,3,-5.811,0,0.0734,0.0841,0,0.21,0.961,87.944,"2010s",220.853
"latin",0.832,0.542,1,-3.725,0,0.0718,0.0733,0.0234,0.123,0.711,100.021,"2010s",177.586
"r&b",0.544,0.677,6,-5.011,1,0.342,0.0251,6.93e-06,0.241,0.601,90.701,"2010s",207.975
"r&b",0.538,0.725,0,-5.446,1,0.29,0.139,0,0.356,0.534,140.087,"2010s",214.547
"latin",0.777,0.549,11,-3.477,0,0.16,0.025,0.000855,0.165,0.423,175.993,"2010s",190.573
"latin",0.868,0.701,11,-4.666,1,0.148,0.178,7.58e-06,0.0964,0.831,158.059,"2010s",185.638
"r&b",0.801,0.543,5,-9.236,1,0.091,0.564,0,0.116,0.534,133.982,"2010s",293.04
"rap",0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,"2010s",264.747
"r&b",0.458,0.74,9,-5.65,0,0.245,0.0256,0,0.296,0.37,79.255,"2010s",277.2
"rap",0.727,0.781,5,-8.614,1,0.29,0.103,0,0.0537,0.682,81.076,"2010s",263.72
"rap",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,"2010s",213.594
"pop",0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,"2010s",292.987
"r&b",0.436,0.21,2,-15.099,1,0.0659,0.759,0.115,0.258,0.0485,139.744,"2010s",209.08
"r&b",0.561,0.541,9,-9.818,0,0.0711,0.054,0.0371,0.0627,0.324,84.241,"2010s",257.92
"r&b",0.504,0.705,6,-8.205,0,0.364,0.0752,0,0.128,0.584,175.483,"2010s",239.32
"r&b",0.684,0.606,5,-7.268,0,0.0504,0.17,0,0.058,0.723,127.901,"2000s",275.107
"latin",0.767,0.822,5,-8.24,0,0.147,0.207,0,0.126,0.71,98.023,"2010s",205.613
"rap",0.687,0.719,10,-8.506,0,0.356,0.0535,0,0.139,0.722,78.85,"2010s",220
"rap",0.822,0.654,1,-7.241,1,0.221,0.404,2.04e-06,0.115,0.452,100.033,"2010s",163.2
"edm",0.699,0.727,2,-7.858,1,0.0342,0.00401,0.325,0.0509,0.681,121.965,"2010s",241.967
"rap",0.62,0.349,10,-11.26,0,0.107,0.761,0.92,0.127,0.378,78.904,"2010s",168.608
"rock",0.589,0.404,0,-12.082,0,0.0379,0.857,0.416,0.12,0.663,152.457,"2010s",212.573
"rap",0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,"1980s",232.307
"pop",0.786,0.288,4,-16.449,1,0.104,0.587,0,0.524,0.392,102.635,"2010s",196.683
"r&b",0.651,0.584,9,-7.754,0,0.0637,0.0542,5.91e-06,0.256,0.645,88.916,"2000s",292.747
"r&b",0.54,0.89,0,-6.645,1,0.033,0.0344,7.73e-06,0.232,0.586,171.967,"2000s",272.253
"r&b",0.361,0.501,2,-7.29,1,0.0758,0.565,0,0.322,0.414,178.02,"2010s",294.653
"r&b",0.84,0.706,5,-6.104,0,0.2,0.208,0,0.241,0.839,96.673,"2000s",245.133
"r&b",0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,"2000s",250.173
"r&b",0.762,0.711,1,-4.219,0,0.17,0.037,0,0.122,0.471,99.066,"2000s",269.133
"r&b",0.685,0.652,11,-5.623,0,0.151,0.419,0,0.0838,0.625,83.515,"2000s",252.893
"r&b",0.873,0.765,1,-4.088,1,0.321,0.0575,0,0.0498,0.638,106.024,"2000s",256.96
"r&b",0.875,0.771,6,-4.052,1,0.321,0.064,0,0.0393,0.642,106.022,"2000s",257.133
"r&b",0.764,0.648,1,-6.639,1,0.206,0.0563,0,0.414,0.391,90.1,"2000s",278.72
"r&b",0.519,0.606,2,-7.703,1,0.233,0.0165,0,0.115,0.391,88.91,"2000s",242.84
"r&b",0.547,0.795,11,-5.825,0,0.444,0.253,0,0.0775,0.566,93.221,"2000s",258.213
"rap",0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,"2000s",262.827
"r&b",0.765,0.68,1,-5.593,1,0.176,0.142,0,0.6,0.772,93.059,"2000s",290.373
"r&b",0.663,0.777,11,-4.954,0,0.109,0.277,0,0.0466,0.758,92.681,"2000s",270.507
"latin",0.661,0.809,7,-6.189,0,0.0388,0.118,0,0.441,0.431,94.025,"2010s",202.535
"pop",0.768,0.568,0,-11.548,1,0.0489,0.655,0.0464,0.0906,0.62,101.002,"2010s",280.12
"latin",0.601,0.531,5,-6.493,1,0.296,0.0623,0,0.0904,0.6,90.045,"2010s",208.068
"pop",0.751,0.812,7,-3.512,1,0.0505,0.244,0.00985,0.151,0.699,106.984,"2010s",231.982
"edm",0.548,0.904,5,-4.712,0,0.129,0.0317,0,0.399,0.373,128.11,"2010s",170.625
"r&b",0.754,0.686,9,-7.985,0,0.0638,0.298,0,0.0898,0.291,111.962,"2010s",229.827
"r&b",0.856,0.379,8,-8.343,1,0.187,0.472,0,0.175,0.616,90.005,"2010s",183.92
"pop",0.7,0.748,1,-6.044,1,0.0434,0.127,0,0.0941,0.631,111.939,"2010s",182.92
"edm",0.701,0.587,0,-6.262,0,0.0378,0.0225,0.0026,0.238,0.472,127.966,"2010s",170.618
"edm",0.641,0.935,10,-4.277,0,0.0612,0.0272,0.00432,0.117,0.307,127.969,"2010s",173.906
"latin",0.633,0.478,10,-7.507,1,0.397,0.14,0.000184,0.204,0.108,133.203,"2010s",193.493
"edm",0.833,0.886,11,-6.767,1,0.0573,0.000431,0.00451,0.11,0.604,122.025,"2010s",202.276
"latin",0.814,0.373,7,-8.017,1,0.116,0.602,1.75e-05,0.0931,0.632,114.55,"2000s",191.907
"latin",0.871,0.346,5,-9.481,1,0.0522,0.298,9.24e-06,0.108,0.659,110.049,"2000s",207.68
"latin",0.554,0.179,6,-18.254,1,0.0362,0.937,0.024,0.107,0.374,141.946,"2000s",219.08
"r&b",0.552,0.717,1,-7.888,1,0.0571,0.0161,0.188,0.0693,0.038,110.015,"2010s",288.793
"latin",0.573,0.626,5,-8.901,1,0.0507,0.24,0,0.187,0.638,153.101,"2010s",217.493
"pop",0.68,0.983,2,-3.51,1,0.333,0.0184,0,0.289,0.263,149.829,"2010s",214.4
"rap",0.502,0.777,1,-4.627,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,"2010s",242.069
"pop",0.542,0.879,6,-1.427,0,0.0921,0.0523,0,0.171,0.118,159.888,"2010s",210
"pop",0.485,0.928,10,-3.451,0,0.445,0.134,2.92e-05,0.217,0.348,160.165,"2010s",237
"pop",0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,"2010s",250.286
"edm",0.572,0.863,8,-4.128,1,0.0424,0.00266,0.000307,0.127,0.475,141.919,"2010s",206.197
"r&b",0.501,0.666,6,-6.486,1,0.326,0.48,0,0.13,0.426,135.438,"2010s",248.003
"rock",0.49,0.781,11,-10.1,0,0.268,0.0108,0.00118,0.065,0.764,79.166,"2010s",180.173
"edm",0.633,0.842,0,-4.261,1,0.0566,0.0101,0.00167,0.166,0.287,124.008,"2010s",176.509
"rap",0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,"2010s",244.761
"rap",0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,"2010s",181.145
"rap",0.853,0.532,10,-5.119,0,0.0603,0.0154,8.2e-06,0.227,0.876,102.933,"2000s",239.653
"r&b",0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,"Pre-1980s",179.12
"rock",0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,"Pre-1980s",199.907
"rock",0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,"Pre-1980s",298.093
"rock",0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,"Pre-1980s",291.893
"pop",0.731,0.53,1,-7.498,1,0.29,0.0433,0,0.192,0.587,99.011,"2010s",168.046
"pop",0.395,0.665,6,-4.031,0,0.0897,0.557,0,0.117,0.597,131.688,"2010s",195.133
"r&b",0.368,0.34,0,-11.21,1,0.065,0.69,0.0163,0.101,0.0455,97.758,"2010s",297.027
"r&b",0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,"2010s",233.16
"latin",0.823,0.828,7,-6.285,0,0.0409,0.422,0.00427,0.094,0.658,99.985,"2010s",187.35
